,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
6450,10670,2012-03-25,2,1,3,16,0,0,0,1,0.48,0.4697,0.77,0.0,153,339,492
6451,6605,2011-10-07,4,0,10,18,0,5,1,1,0.56,0.5303,0.6,0.0896,94,371,465
6452,16753,2012-12-05,4,1,12,19,0,3,1,1,0.38,0.3939,0.43,0.3582,14,400,414
6453,7969,2011-12-03,4,0,12,16,0,6,0,1,0.38,0.3939,0.46,0.0,75,230,305
6454,14019,2012-08-12,3,1,8,7,0,0,0,1,0.64,0.6061,0.65,0.1343,9,30,39
6455,1595,2011-03-11,1,0,3,22,0,5,1,1,0.3,0.303,0.52,0.1642,11,53,64
6456,12687,2012-06-17,2,1,6,19,0,0,0,1,0.64,0.6212,0.53,0.1642,146,244,390
6457,2165,2011-04-05,2,0,4,1,0,2,1,3,0.62,0.6212,0.57,0.4179,10,5,15
6458,6408,2011-09-29,4,0,9,13,0,4,1,1,0.64,0.6212,0.61,0.194,36,175,211
6459,11641,2012-05-05,2,1,5,5,0,6,0,1,0.56,0.5303,0.88,0.0896,8,14,22
6460,17296,2012-12-28,1,1,12,12,0,5,1,2,0.3,0.303,0.49,0.1343,72,150,222
6461,2030,2011-03-30,2,0,3,10,0,3,1,2,0.34,0.3182,0.46,0.2239,13,51,64
6462,2577,2011-04-22,2,0,4,6,0,5,1,1,0.34,0.3182,0.53,0.2836,2,47,49
6463,13522,2012-07-22,3,1,7,14,0,0,0,1,0.72,0.6818,0.66,0.1045,256,360,616
6464,8480,2011-12-24,1,0,12,23,0,6,0,1,0.24,0.2576,0.56,0.0,1,16,17
6465,4853,2011-07-26,3,0,7,2,0,2,1,1,0.68,0.6364,0.89,0.1045,1,6,7
6466,14288,2012-08-23,3,1,8,12,0,4,1,1,0.78,0.6818,0.38,0.0,97,235,332
6467,5134,2011-08-06,3,0,8,19,0,6,0,3,0.72,0.7121,0.84,0.2537,57,114,171
6468,6348,2011-09-27,4,0,9,1,0,2,1,1,0.62,0.5455,0.94,0.1642,4,6,10
6469,606,2011-01-28,1,0,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045,0,30,30
6470,2110,2011-04-02,2,0,4,18,0,6,0,1,0.38,0.3939,0.54,0.194,69,110,179
6471,9219,2012-01-25,1,1,1,0,0,3,1,1,0.26,0.303,0.93,0.0,6,25,31
6472,5657,2011-08-29,3,0,8,3,0,1,1,1,0.6,0.5909,0.69,0.1045,1,5,6
6473,9821,2012-02-19,1,1,2,3,0,0,0,2,0.3,0.2879,0.36,0.2239,3,12,15
6474,416,2011-01-19,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,1,196,197
6475,11903,2012-05-16,2,1,5,3,0,3,1,1,0.56,0.5303,0.88,0.1045,1,5,6
6476,14829,2012-09-15,3,1,9,1,0,6,0,1,0.6,0.5909,0.73,0.0,8,101,109
6477,13518,2012-07-22,3,1,7,10,0,0,0,2,0.66,0.6212,0.74,0.0,114,265,379
6478,1071,2011-02-17,1,0,2,8,0,4,1,1,0.32,0.3333,0.57,0.0896,18,267,285
6479,2966,2011-05-08,2,0,5,11,0,0,0,1,0.58,0.5455,0.49,0.0896,142,198,340
6480,9741,2012-02-15,1,1,2,19,0,3,1,1,0.38,0.3939,0.43,0.1642,9,302,311
6481,727,2011-02-02,1,0,2,15,0,3,1,1,0.38,0.3939,0.76,0.3284,10,66,76
6482,15551,2012-10-15,4,1,10,3,0,1,1,2,0.56,0.5303,0.73,0.2537,2,2,4
6483,6476,2011-10-02,4,0,10,9,0,0,0,1,0.36,0.3333,0.76,0.3582,19,96,115
6484,13228,2012-07-10,3,1,7,8,0,2,1,1,0.72,0.697,0.74,0.1343,34,615,649
6485,8739,2012-01-04,1,1,1,22,0,3,1,2,0.2,0.2273,0.47,0.0896,4,48,52
6486,12052,2012-05-22,2,1,5,8,0,2,1,2,0.56,0.5303,0.88,0.1343,20,570,590
6487,16080,2012-11-07,4,1,11,16,0,3,1,2,0.32,0.2879,0.53,0.3582,23,250,273
6488,17178,2012-12-23,1,1,12,12,0,0,0,1,0.3,0.2879,0.42,0.194,52,144,196
6489,585,2011-01-26,1,0,1,15,0,3,1,3,0.22,0.1818,0.93,0.4627,1,42,43
6490,10322,2012-03-11,1,1,3,4,0,0,0,1,0.24,0.2424,0.6,0.1343,7,15,22
6491,2246,2011-04-08,2,0,4,10,0,5,1,2,0.36,0.3333,0.71,0.2836,10,63,73
6492,4861,2011-07-26,3,0,7,10,0,2,1,1,0.8,0.697,0.31,0.2239,42,96,138
6493,15837,2012-10-27,4,1,10,1,0,6,0,2,0.5,0.4848,0.88,0.1343,23,123,146
6494,12624,2012-06-15,2,1,6,4,0,5,1,1,0.56,0.5303,0.83,0.1642,1,13,14
6495,1022,2011-02-15,1,0,2,6,0,2,1,1,0.2,0.1818,0.32,0.3284,0,30,30
6496,9216,2012-01-24,1,1,1,21,0,2,1,1,0.36,0.3788,0.71,0.0,18,154,172
6497,12642,2012-06-15,2,1,6,22,0,5,1,1,0.64,0.6212,0.53,0.1343,79,242,321
6498,10930,2012-04-05,2,1,4,13,0,4,1,1,0.46,0.4545,0.31,0.0,89,202,291
6499,16738,2012-12-05,4,1,12,4,0,3,1,1,0.5,0.4848,0.63,0.4478,1,9,10
6500,3126,2011-05-15,2,0,5,3,0,0,0,2,0.52,0.5,1.0,0.0,11,21,32
6501,7390,2011-11-09,4,0,11,12,0,3,1,1,0.5,0.4848,0.51,0.1642,24,156,180
6502,202,2011-01-09,1,0,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,13,79,92
6503,15600,2012-10-17,4,1,10,4,0,3,1,1,0.36,0.3636,0.81,0.0896,0,4,4
6504,11379,2012-04-24,2,1,4,7,0,2,1,1,0.32,0.303,0.66,0.2836,3,387,390
6505,673,2011-01-31,1,0,1,8,0,1,1,2,0.16,0.1364,0.59,0.2836,3,182,185
6506,11768,2012-05-10,2,1,5,12,0,4,1,1,0.52,0.5,0.48,0.4179,65,207,272
6507,1061,2011-02-16,1,0,2,22,0,3,1,1,0.34,0.3333,0.53,0.194,12,61,73
6508,9286,2012-01-27,1,1,1,19,0,5,1,1,0.36,0.3333,0.5,0.3881,10,241,251
6509,9657,2012-02-12,1,1,2,7,0,0,0,1,0.08,0.0909,0.53,0.194,0,18,18
6510,8203,2011-12-13,4,0,12,10,0,2,1,1,0.3,0.303,0.52,0.1642,3,99,102
6511,13118,2012-07-05,3,1,7,18,0,4,1,2,0.9,0.8333,0.39,0.3284,96,511,607
6512,16391,2012-11-20,4,1,11,16,0,2,1,2,0.42,0.4242,0.62,0.0896,60,335,395
6513,15982,2012-11-03,4,1,11,14,0,6,0,2,0.36,0.3333,0.5,0.3284,136,319,455
6514,13591,2012-07-25,3,1,7,11,0,3,1,1,0.76,0.6667,0.33,0.0,79,202,281
6515,10427,2012-03-15,1,1,3,13,0,4,1,2,0.66,0.6212,0.41,0.0896,62,211,273
6516,5283,2011-08-13,3,0,8,0,0,6,0,1,0.68,0.6364,0.51,0.1045,15,69,84
6517,8907,2012-01-11,1,1,1,23,0,3,1,3,0.34,0.3182,0.87,0.2239,0,9,9
6518,7521,2011-11-14,4,0,11,23,0,1,1,1,0.56,0.5303,0.64,0.2985,13,48,61
6519,16991,2012-12-15,4,1,12,17,0,6,0,1,0.4,0.4091,0.5,0.2239,35,274,309
6520,12214,2012-05-29,2,1,5,2,0,2,1,1,0.68,0.6364,0.83,0.1343,0,8,8
6521,2730,2011-04-28,2,0,4,15,0,4,1,1,0.66,0.6212,0.69,0.3284,46,117,163
6522,10536,2012-03-20,1,1,3,2,0,2,1,1,0.54,0.5152,0.88,0.0896,2,8,10
6523,12353,2012-06-03,2,1,6,21,0,0,0,1,0.62,0.6212,0.43,0.1642,66,180,246
6524,7392,2011-11-09,4,0,11,14,0,3,1,1,0.52,0.5,0.48,0.1642,26,153,179
6525,5547,2011-08-24,3,0,8,0,0,3,1,1,0.62,0.6212,0.57,0.1343,9,29,38
6526,749,2011-02-03,1,0,2,14,0,4,1,1,0.22,0.197,0.37,0.3881,4,43,47
6527,9235,2012-01-25,1,1,1,16,0,3,1,1,0.34,0.3333,0.53,0.1642,29,217,246
6528,16545,2012-11-27,4,1,11,2,0,2,1,2,0.32,0.3182,0.7,0.1642,0,5,5
6529,1498,2011-03-07,1,0,3,18,0,1,1,1,0.32,0.303,0.31,0.2239,19,214,233
6530,12083,2012-05-23,2,1,5,15,0,3,1,2,0.7,0.6515,0.61,0.0,65,192,257
6531,12876,2012-06-25,3,1,6,16,0,1,1,1,0.8,0.697,0.31,0.3881,104,310,414
6532,11812,2012-05-12,2,1,5,8,0,6,0,1,0.52,0.5,0.48,0.0,22,156,178
6533,1334,2011-02-28,1,0,2,20,0,1,1,3,0.44,0.4394,0.88,0.6119,0,45,45
6534,2483,2011-04-18,2,0,4,8,0,1,1,1,0.46,0.4545,0.63,0.0,20,277,297
6535,8524,2011-12-26,1,0,12,21,1,1,0,1,0.26,0.303,0.7,0.0,10,39,49
6536,4282,2011-07-02,3,0,7,7,0,6,0,1,0.64,0.6061,0.65,0.0,10,35,45
6537,839,2011-02-07,1,0,2,9,0,1,1,1,0.22,0.2727,0.8,0.0,3,115,118
6538,9669,2012-02-12,1,1,2,19,0,0,0,1,0.16,0.1364,0.4,0.2836,2,78,80
6539,13790,2012-08-02,3,1,8,18,0,4,1,1,0.8,0.7727,0.59,0.2239,86,681,767
6540,5081,2011-08-04,3,0,8,14,0,4,1,1,0.8,0.7576,0.55,0.1642,53,114,167
6541,7044,2011-10-26,4,0,10,2,0,3,1,1,0.44,0.4394,0.67,0.1642,2,1,3
6542,2789,2011-05-01,2,0,5,2,0,0,0,1,0.42,0.4242,0.77,0.1045,7,43,50
6543,14592,2012-09-05,3,1,9,4,0,3,1,1,0.7,0.6667,0.79,0.2836,2,3,5
6544,11882,2012-05-15,2,1,5,6,0,2,1,3,0.56,0.5303,0.94,0.2239,2,22,24
6545,319,2011-01-14,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,5,134,139
6546,14506,2012-09-01,3,1,9,14,0,6,0,2,0.86,0.7879,0.44,0.1642,240,274,514
6547,11355,2012-04-23,2,1,4,7,0,1,1,3,0.3,0.2879,0.81,0.2537,1,206,207
6548,6390,2011-09-28,4,0,9,19,0,3,1,3,0.66,0.6061,0.83,0.2537,57,315,372
6549,14030,2012-08-12,3,1,8,18,0,0,0,1,0.78,0.6818,0.35,0.1045,164,327,491
6550,13575,2012-07-24,3,1,7,19,0,2,1,1,0.76,0.7121,0.62,0.1642,109,523,632
6551,8281,2011-12-16,4,0,12,16,0,5,1,2,0.32,0.303,0.45,0.2239,12,212,224
6552,3033,2011-05-11,2,0,5,6,0,3,1,1,0.46,0.4545,0.82,0.1343,6,93,99
6553,17264,2012-12-27,1,1,12,4,0,4,1,2,0.24,0.2121,0.87,0.3284,0,3,3
6554,8169,2011-12-12,4,0,12,0,0,1,1,1,0.2,0.2273,0.69,0.0896,4,16,20
6555,960,2011-02-12,1,0,2,14,0,6,0,1,0.34,0.3182,0.31,0.2836,30,90,120
6556,3846,2011-06-14,2,0,6,3,0,2,1,1,0.58,0.5455,0.53,0.3284,1,1,2
6557,9184,2012-01-23,1,1,1,13,0,1,1,3,0.22,0.2576,0.93,0.0896,5,32,37
6558,6591,2011-10-07,4,0,10,4,0,5,1,1,0.4,0.4091,0.87,0.1045,0,5,5
6559,3040,2011-05-11,2,0,5,13,0,3,1,1,0.62,0.6212,0.5,0.0,36,157,193
6560,12512,2012-06-10,2,1,6,12,0,0,0,1,0.82,0.7121,0.3,0.0,173,329,502
6561,6041,2011-09-14,3,0,9,6,0,3,1,1,0.58,0.5455,0.88,0.1045,7,138,145
6562,9900,2012-02-22,1,1,2,12,0,3,1,1,0.4,0.4091,0.62,0.2836,21,186,207
6563,2916,2011-05-06,2,0,5,9,0,5,1,1,0.46,0.4545,0.67,0.2836,27,161,188
6564,4990,2011-07-31,3,0,7,19,0,0,0,1,0.8,0.7576,0.55,0.3284,87,187,274
6565,16817,2012-12-08,4,1,12,11,0,6,0,2,0.4,0.4091,0.87,0.1045,63,341,404
6566,14297,2012-08-23,3,1,8,21,0,4,1,1,0.7,0.6515,0.61,0.1343,53,276,329
6567,14270,2012-08-22,3,1,8,18,0,3,1,3,0.66,0.6212,0.61,0.2239,91,592,683
6568,12581,2012-06-13,2,1,6,9,0,3,1,2,0.64,0.6061,0.69,0.5821,54,298,352
6569,6454,2011-10-01,4,0,10,11,0,6,0,3,0.38,0.3939,0.82,0.3284,30,102,132
6570,7559,2011-11-16,4,0,11,13,0,3,1,3,0.46,0.4545,0.94,0.1343,6,52,58
6571,14199,2012-08-19,3,1,8,19,0,0,0,2,0.64,0.6061,0.73,0.1343,72,269,341
6572,15560,2012-10-15,4,1,10,12,0,1,1,3,0.6,0.5758,0.78,0.3284,73,211,284
6573,10237,2012-03-07,1,1,3,14,0,3,1,1,0.52,0.5,0.36,0.3284,38,137,175
6574,12549,2012-06-12,2,1,6,1,0,2,1,2,0.68,0.6364,0.65,0.1642,5,11,16
6575,12502,2012-06-10,2,1,6,2,0,0,0,1,0.64,0.6061,0.69,0.1343,17,56,73
6576,4284,2011-07-02,3,0,7,9,0,6,0,1,0.74,0.6667,0.51,0.0896,55,124,179
6577,16266,2012-11-15,4,1,11,11,0,4,1,2,0.34,0.3333,0.61,0.1343,28,138,166
6578,14942,2012-09-19,3,1,9,18,0,3,1,1,0.58,0.5455,0.4,0.2836,85,807,892
6579,9945,2012-02-24,1,1,2,9,0,5,1,3,0.36,0.3333,0.81,0.2537,15,229,244
6580,14844,2012-09-15,3,1,9,16,0,6,0,2,0.66,0.6212,0.36,0.2239,350,433,783
6581,6403,2011-09-29,4,0,9,8,0,4,1,1,0.6,0.5606,0.83,0.0,29,402,431
6582,4823,2011-07-24,3,0,7,20,0,0,0,1,0.84,0.7879,0.49,0.1642,52,143,195
6583,11580,2012-05-02,2,1,5,16,0,3,1,1,0.64,0.6061,0.65,0.1642,54,313,367
6584,8749,2012-01-05,1,1,1,8,0,4,1,2,0.2,0.2576,0.75,0.0,11,377,388
6585,14261,2012-08-22,3,1,8,9,0,3,1,1,0.68,0.6364,0.65,0.0,41,335,376
6586,4242,2011-06-30,3,0,6,15,0,4,1,1,0.78,0.6667,0.25,0.2537,64,176,240
6587,6286,2011-09-24,4,0,9,11,0,6,0,2,0.62,0.5758,0.83,0.0896,118,268,386
6588,8855,2012-01-09,1,1,1,18,0,1,1,4,0.2,0.2273,0.86,0.0896,6,158,164
6589,4252,2011-07-01,3,0,7,1,0,5,1,1,0.66,0.6212,0.5,0.0,15,16,31
6590,3607,2011-06-04,2,0,6,4,0,6,0,1,0.52,0.5,0.59,0.0896,4,11,15
6591,15523,2012-10-13,4,1,10,23,0,6,0,1,0.42,0.4242,0.58,0.2985,27,98,125
6592,4493,2011-07-11,3,0,7,2,0,1,1,1,0.7,0.6515,0.61,0.2239,8,4,12
6593,5204,2011-08-09,3,0,8,17,0,2,1,1,0.8,0.7576,0.55,0.1642,79,453,532
6594,2547,2011-04-21,2,0,4,0,0,4,1,1,0.56,0.5303,0.43,0.3582,11,33,44
6595,15056,2012-09-24,4,1,9,12,0,1,1,1,0.56,0.5303,0.35,0.2985,77,265,342
6596,12464,2012-06-08,2,1,6,12,0,5,1,1,0.72,0.6515,0.39,0.3284,89,280,369
6597,10082,2012-03-01,1,1,3,3,0,4,1,1,0.46,0.4545,0.94,0.2239,0,3,3
6598,10869,2012-04-03,2,1,4,0,0,2,1,1,0.4,0.4091,0.43,0.1343,1,32,33
6599,10630,2012-03-24,2,1,3,0,0,6,0,1,0.58,0.5455,0.68,0.0,45,111,156
6600,7524,2011-11-15,4,0,11,2,0,2,1,1,0.56,0.5303,0.64,0.2537,7,8,15
6601,4285,2011-07-02,3,0,7,10,0,6,0,1,0.8,0.7121,0.36,0.0,103,168,271
6602,14739,2012-09-11,3,1,9,7,0,2,1,1,0.5,0.4848,0.72,0.1045,24,572,596
6603,8971,2012-01-14,1,1,1,15,0,6,0,1,0.24,0.2121,0.38,0.2985,49,177,226
6604,2581,2011-04-22,2,0,4,10,0,5,1,2,0.36,0.3485,0.62,0.194,32,104,136
6605,15715,2012-10-21,4,1,10,23,0,0,0,1,0.44,0.4394,0.54,0.0,7,59,66
6606,2278,2011-04-09,2,0,4,18,0,6,0,2,0.38,0.3939,0.82,0.1045,48,129,177
6607,2077,2011-04-01,2,0,4,9,0,5,1,1,0.32,0.2879,0.7,0.3582,11,162,173
6608,16230,2012-11-13,4,1,11,23,0,2,1,1,0.26,0.2273,0.56,0.2985,6,78,84
6609,14183,2012-08-19,3,1,8,3,0,0,0,2,0.62,0.6061,0.61,0.1642,21,34,55
6610,13791,2012-08-02,3,1,8,19,0,4,1,1,0.8,0.7879,0.63,0.1642,98,509,607
6611,13960,2012-08-09,3,1,8,20,0,4,1,1,0.7,0.6515,0.54,0.2836,91,387,478
6612,7137,2011-10-29,4,0,10,23,0,6,0,1,0.22,0.2273,0.87,0.194,3,33,36
6613,11329,2012-04-22,2,1,4,5,0,0,0,2,0.44,0.4394,0.77,0.2239,0,6,6
6614,942,2011-02-11,1,0,2,20,0,5,1,1,0.22,0.2273,0.55,0.1343,2,61,63
6615,6961,2011-10-22,4,0,10,15,0,6,0,1,0.48,0.4697,0.51,0.2239,159,223,382
6616,8179,2011-12-12,4,0,12,10,0,1,1,2,0.22,0.2424,0.69,0.1045,14,91,105
6617,10128,2012-03-03,1,1,3,1,0,6,0,3,0.36,0.3788,0.93,0.0,0,44,44
6618,678,2011-01-31,1,0,1,13,0,1,1,2,0.16,0.2273,0.59,0.0,2,52,54
6619,16210,2012-11-13,4,1,11,3,0,2,1,3,0.36,0.3333,0.87,0.3582,2,3,5
6620,3916,2011-06-17,2,0,6,1,0,5,1,1,0.56,0.5303,0.94,0.1343,4,19,23
6621,1640,2011-03-13,1,0,3,20,0,0,0,1,0.32,0.303,0.57,0.2985,23,54,77
6622,10085,2012-03-01,1,1,3,6,0,4,1,2,0.42,0.4242,0.94,0.0,2,107,109
6623,4472,2011-07-10,3,0,7,5,0,0,0,1,0.66,0.6212,0.74,0.0,7,10,17
6624,3341,2011-05-24,2,0,5,2,0,2,1,2,0.6,0.5152,0.94,0.194,2,8,10
6625,8223,2011-12-14,4,0,12,6,0,3,1,2,0.26,0.303,0.87,0.0,0,87,87
6626,3543,2011-06-01,2,0,6,12,0,3,1,1,0.86,0.8333,0.53,0.0,32,137,169
6627,13999,2012-08-11,3,1,8,11,0,6,0,1,0.74,0.697,0.66,0.1642,203,296,499
6628,9155,2012-01-22,1,1,1,8,0,0,0,2,0.16,0.1515,0.74,0.2239,3,29,32
6629,5302,2011-08-13,3,0,8,19,0,6,0,2,0.68,0.6364,0.79,0.2836,67,170,237
6630,2337,2011-04-12,2,0,4,6,0,2,1,2,0.54,0.5152,0.68,0.2836,3,55,58
6631,6369,2011-09-27,4,0,9,22,0,2,1,1,0.6,0.5455,0.88,0.0896,19,102,121
6632,13471,2012-07-20,3,1,7,11,0,5,1,3,0.72,0.697,0.74,0.194,51,161,212
6633,278,2011-01-13,1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,1,6,7
6634,8380,2011-12-20,4,0,12,19,0,2,1,1,0.38,0.3939,0.66,0.0,6,218,224
6635,6255,2011-09-23,4,0,9,4,0,5,1,3,0.6,0.5,1.0,0.0,6,7,13
6636,17361,2012-12-31,1,1,12,5,0,1,1,1,0.16,0.1515,0.64,0.194,0,9,9
6637,4231,2011-06-30,3,0,6,4,0,4,1,1,0.58,0.5455,0.64,0.1343,2,4,6
6638,6788,2011-10-15,4,0,10,9,0,6,0,1,0.52,0.5,0.48,0.2985,50,157,207
6639,5299,2011-08-13,3,0,8,16,0,6,0,2,0.7,0.6667,0.74,0.2836,148,133,281
6640,12685,2012-06-17,2,1,6,17,0,0,0,1,0.64,0.6212,0.57,0.2239,232,361,593
6641,15154,2012-09-28,4,1,9,14,0,5,1,2,0.7,0.6515,0.54,0.2537,105,294,399
6642,6316,2011-09-25,4,0,9,17,0,0,0,1,0.68,0.6364,0.74,0.0,145,275,420
6643,9879,2012-02-21,1,1,2,15,0,2,1,1,0.34,0.303,0.49,0.4179,23,137,160
6644,9275,2012-01-27,1,1,1,8,0,5,1,3,0.5,0.4848,0.88,0.2836,14,206,220
6645,7853,2011-11-28,4,0,11,20,0,1,1,2,0.54,0.5152,0.73,0.2537,12,206,218
6646,6904,2011-10-20,4,0,10,6,0,4,1,1,0.44,0.4394,0.82,0.4179,5,87,92
6647,14931,2012-09-19,3,1,9,7,0,3,1,1,0.52,0.5,0.63,0.2239,16,529,545
6648,1675,2011-03-15,1,0,3,9,0,2,1,2,0.3,0.3333,0.7,0.0,10,147,157
6649,915,2011-02-10,1,0,2,15,0,4,1,1,0.2,0.197,0.25,0.2537,0,50,50
6650,11148,2012-04-14,2,1,4,16,0,6,0,2,0.64,0.6212,0.27,0.3582,253,329,582
6651,16806,2012-12-08,4,1,12,0,0,6,0,2,0.36,0.3636,0.93,0.0896,5,98,103
6652,3348,2011-05-24,2,0,5,9,0,2,1,2,0.64,0.6061,0.73,0.194,27,111,138
6653,8322,2011-12-18,4,0,12,9,0,0,0,1,0.22,0.2273,0.64,0.1642,6,75,81
6654,10623,2012-03-23,2,1,3,17,0,5,1,2,0.72,0.6515,0.42,0.1642,264,693,957
6655,7430,2011-11-11,4,0,11,4,1,5,0,1,0.3,0.2879,0.61,0.194,0,8,8
6656,10044,2012-02-28,1,1,2,12,0,2,1,1,0.36,0.3485,0.34,0.1343,19,164,183
6657,10182,2012-03-05,1,1,3,7,0,1,1,1,0.18,0.197,0.59,0.1343,7,253,260
6658,8733,2012-01-04,1,1,1,16,0,3,1,2,0.18,0.1667,0.4,0.2836,8,123,131
6659,12254,2012-05-30,2,1,5,18,0,3,1,1,0.74,0.6667,0.48,0.1642,50,746,796
6660,2287,2011-04-10,2,0,4,3,0,0,0,2,0.38,0.3939,0.87,0.1343,5,11,16
6661,2078,2011-04-01,2,0,4,10,0,5,1,1,0.32,0.303,0.66,0.2836,12,63,75
6662,7154,2011-10-30,4,0,10,16,0,0,0,1,0.42,0.4242,0.32,0.1343,107,213,320
6663,764,2011-02-04,1,0,2,6,0,5,1,2,0.16,0.2273,0.55,0.0,2,26,28
6664,15160,2012-09-28,4,1,9,20,0,5,1,3,0.6,0.6212,0.53,0.1642,32,304,336
6665,15987,2012-11-03,4,1,11,19,0,6,0,1,0.36,0.3485,0.5,0.1642,22,217,239
6666,1827,2011-03-21,2,0,3,20,0,1,1,1,0.56,0.5303,0.64,0.194,16,106,122
6667,1207,2011-02-23,1,0,2,8,0,3,1,1,0.14,0.1515,0.54,0.1642,8,227,235
6668,8148,2011-12-11,4,0,12,3,0,0,0,1,0.16,0.1818,0.59,0.1343,2,17,19
6669,4358,2011-07-05,3,0,7,11,0,2,1,1,0.78,0.697,0.46,0.1045,75,97,172
6670,6815,2011-10-16,4,0,10,12,0,0,0,1,0.58,0.5455,0.35,0.2537,167,277,444
6671,8381,2011-12-20,4,0,12,20,0,2,1,1,0.36,0.3788,0.66,0.0,3,144,147
6672,14198,2012-08-19,3,1,8,18,0,0,0,2,0.64,0.5909,0.78,0.1045,86,291,377
6673,2476,2011-04-18,2,0,4,1,0,1,1,1,0.46,0.4545,0.47,0.1343,11,8,19
6674,5103,2011-08-05,3,0,8,12,0,5,1,1,0.76,0.697,0.52,0.2537,57,159,216
6675,16887,2012-12-11,4,1,12,9,0,2,1,1,0.34,0.303,0.61,0.3881,12,322,334
6676,12445,2012-06-07,2,1,6,17,0,4,1,1,0.72,0.6515,0.34,0.2537,91,778,869
6677,5042,2011-08-02,3,0,8,23,0,2,1,2,0.8,0.7424,0.49,0.1642,29,103,132
6678,12346,2012-06-03,2,1,6,14,0,0,0,1,0.68,0.6364,0.36,0.3284,267,411,678
6679,4526,2011-07-12,3,0,7,11,0,2,1,1,0.82,0.7727,0.52,0.1642,39,86,125
6680,5218,2011-08-10,3,0,8,7,0,3,1,1,0.7,0.6515,0.58,0.0896,16,289,305
6681,4703,2011-07-19,3,0,7,20,0,2,1,1,0.74,0.7273,0.74,0.0896,48,229,277
6682,15541,2012-10-14,4,1,10,17,0,0,0,1,0.64,0.6212,0.44,0.194,193,346,539
6683,12956,2012-06-29,3,1,6,0,0,5,1,1,0.74,0.6667,0.48,0.1343,24,90,114
6684,14585,2012-09-04,3,1,9,21,0,2,1,1,0.74,0.7121,0.74,0.2537,28,240,268
6685,5048,2011-08-03,3,0,8,5,0,3,1,2,0.76,0.697,0.55,0.0896,2,22,24
6686,5705,2011-08-31,3,0,8,3,0,3,1,1,0.56,0.5303,0.78,0.0,2,4,6
6687,12071,2012-05-23,2,1,5,3,0,3,1,1,0.6,0.5758,0.78,0.1045,0,5,5
6688,17284,2012-12-28,1,1,12,0,0,5,1,2,0.24,0.2424,0.6,0.1642,3,22,25
6689,9166,2012-01-22,1,1,1,19,0,0,0,3,0.16,0.1818,0.86,0.1045,9,80,89
6690,9663,2012-02-12,1,1,2,13,0,0,0,1,0.16,0.1212,0.4,0.4478,10,128,138
6691,1723,2011-03-17,1,0,3,10,0,4,1,1,0.44,0.4394,0.54,0.3284,9,69,78
6692,12878,2012-06-25,3,1,6,18,0,1,1,1,0.76,0.6667,0.27,0.4478,100,691,791
6693,13,2011-01-01,1,0,1,12,0,6,0,1,0.42,0.4242,0.77,0.2836,29,55,84
6694,6638,2011-10-09,4,0,10,3,0,0,0,1,0.44,0.4394,0.88,0.0,10,20,30
6695,11758,2012-05-10,2,1,5,2,0,4,1,2,0.48,0.4697,0.88,0.1045,0,3,3
6696,15273,2012-10-03,4,1,10,13,0,3,1,2,0.7,0.6667,0.74,0.1045,55,224,279
6697,15280,2012-10-03,4,1,10,20,0,3,1,1,0.7,0.6515,0.65,0.0,48,449,497
6698,2731,2011-04-28,2,0,4,16,0,4,1,1,0.62,0.5909,0.78,0.2537,42,228,270
6699,8286,2011-12-16,4,0,12,21,0,5,1,2,0.32,0.3182,0.45,0.1642,7,95,102
6700,3592,2011-06-03,2,0,6,13,0,5,1,1,0.68,0.6212,0.26,0.2537,58,190,248
6701,138,2011-01-06,1,0,1,23,0,4,1,2,0.2,0.197,0.59,0.194,4,19,23
6702,4747,2011-07-21,3,0,7,16,0,4,1,1,0.92,0.9242,0.48,0.2836,43,167,210
6703,15178,2012-09-29,4,1,9,14,0,6,0,1,0.6,0.6212,0.4,0.2537,302,448,750
6704,9194,2012-01-23,1,1,1,23,0,1,1,2,0.28,0.2576,0.93,0.3284,2,35,37
6705,1917,2011-03-25,2,0,3,15,0,5,1,2,0.34,0.3182,0.36,0.2537,43,79,122
6706,10434,2012-03-15,1,1,3,20,0,4,1,2,0.58,0.5455,0.6,0.3582,60,270,330
6707,15829,2012-10-26,4,1,10,17,0,5,1,2,0.56,0.5303,0.76,0.194,125,692,817
6708,8284,2011-12-16,4,0,12,19,0,5,1,2,0.32,0.303,0.45,0.2239,11,203,214
6709,9198,2012-01-24,1,1,1,3,0,2,1,2,0.32,0.3333,0.93,0.1343,0,3,3
6710,3206,2011-05-18,2,0,5,11,0,3,1,2,0.54,0.5152,0.94,0.0896,6,17,23
6711,14217,2012-08-20,3,1,8,13,0,1,1,1,0.7,0.6515,0.58,0.1343,97,194,291
6712,8762,2012-01-05,1,1,1,21,0,4,1,1,0.26,0.2727,0.6,0.1343,9,88,97
6713,11206,2012-04-17,2,1,4,2,0,2,1,1,0.56,0.5303,0.83,0.1045,1,3,4
6714,12049,2012-05-22,2,1,5,5,0,2,1,3,0.56,0.5303,0.88,0.194,0,17,17
